1030049139934896158;
474500978935070723;
1055864494468894730;
1246760041382678661;
1149867725737427006;
594156448712359936;
846114532844896267;
1128073120020975779;
1051147699371659365;
184405311681986560;
1169231382745198743;
302050872383242240;
1154739562216689704;
1185261032449519629;
721772274830540833;
1058593544652198039;
1061145299927695400;
901899358918811648;
729423068719480923;
622427593769091112;
1095687186034212994;
1201704278172110879;
1189973639123185675;
847033635516710953;
975439321723174994;
1106879505991217212;
349027014596100096;
1165648407419957301;
959827511938793522;
1102373910365884416;
927822036179517445;
897195152030986240;
1207107782189260830;
964135633125781504;
1100463214657032246;
632904576990838813;
1257262259143446558;
987786883385929770;
650495609563774986;
1197563640841261198;
1127306349961818223;
539142000033923074;
1188010329389662288;
1178016876912193616;
1031285435974033519;
384470970477576194;
1101034941325770812;
1123050867009003550;
965838342337990676;
292953664492929025;
622482946036858912;
567632028112125952;
1253109445769035829;
846051390886379541;
1181728437912748052;
975482897563811920;
920861214123393084;
1041348344066363412;
923357612559433729;
1232297894774706227;
1193610131724849227;
964986206012186634;
270904126974590976;
1204780308591943696;
368449506938716161;
1219205513867169835;
1217620902829887650;
491769129318088714;
741046267467137094;
904221690014343220;
1156952828728856596;
1011530231074537473;
418554273828306946;
1240789200165539922;
1114505036316299274;
1171083502150754394;
1252394032286531675;
1179087215096254587;
1163250067222823084;
1140006546626064384;
1027006358786154556;
1062080778571370556;
1171420106035826698;
643143879138344963;
1209986353476010079;
989580097109491753;
499972075730108416;
957828862794944562;
1072600036065693816;
614789644177113113;
1060268407825637386;
984987454270480424;
697419610479263753;
962287508593467423;
333701771371216898;
1120899467411996764;
761978094692204554;
1212386492710912022;
1185283531136581782;
694043757963640863;
1046897778384715898;
1161329508767514634;
1132587716790468608;
1140761938608005243;
1163025163978281010;
822480485443698728;
1218556672419565658;
791981581027639297;
988026257637793833;
1243948068475375648;
754377081508331642;
1146160802705969314;
1183012457929777152;
770020254805524551;
439205512425504771;
1001786104913080370;
1164929036800249948;
1241624114980978708;
853091940463542272;
913782776417898508;
1214431751653294112;
919571792404836402;
612069770501816361;
847058858500161556;
941706558805528576;
928950472692334633;
993596232599601312;
995680838668779600;
1056722366866145350;
1006743788846338178;
1271123435631804449;
1174130114448076855;
1193018417641435207;
847277705119924284;
238996058754121740;
949479338275913799;
872520006506807417;
750956285985292399;
999736048596816014;
922024280320012319;
1137440442854678688;
985154755082989608;
428181417235841034;
1261991986681090100;
989586752278761563;
1185022245094031431;
772917517210484816;
1210500917128986655;
1192879886910623834;
1069704553315962921;
846569124125343764;
1007708140751572992;
513066348944031770;
1163014126541475860;
769588531446153226;
1149393936889159822;
975647800572387388;
1185021900104155166;
675503089306042438;
1189138308576591935;
896972696057962536;
493475945399713794;
1137080063318311053;
1261399811228307510;
700933172996603974;
923369716574203924;
892890584887472139;
1254580156132098122;
1088574409914187876;
809948529941413929;
1163086371905339433;
1219388810505490534;
1200957341076570265;
974895020480016394;
1191879822457176115;
790122589959880734;
635143638464069652;
930459925879070732;
978875393727672360;
1181847497249935450;
771379164636905494;
1171083644492849163;
827489443962945557;
1227349409659097119;
1065619860459102278;
732338882586345484;
928403545542250566;
1191393268638945280;
